,tweet_id,sentiment,tweet
4383,1.24E+18,0,bhubaneswar lacks fibernet please sta  services after corona gets away 
4384,1.24E+18,1,  thala fans thalapathy fans sweet gesture thalapathy fans give away free masks to public as an awar 
4385,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4386,1.24E+18,1,children still playing in playground people should educate each other and be responsible if you don t care about yourself do care about people around you try to understand the situation 
4387,1.24E+18,0,  corona fidayeens 
4388,1.24E+18,1,  try to stay away from people like always our vilupuram runner used be in airpo  aware of corona stay safe be va 
4389,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
4390,1.24E+18,0,  corona virus has proven yet again that human race is not only highly selfish but exceptionally stupid 
4391,1.24E+18,0,  these are and s warrior fighting against corona 
4392,1.24E+18,1,  look at itely and understand why next 15 days is more impo ant coronastopkarona waragainstvirus lockdown corona 
4393,1.24E+18,1,  india s carona dashboard this is the official website for corona updates updating every 4 hrs no more rumours keep th 
4394,1.24E+18,1,  this lady from mohali was tested positive for corona these confirmed cases of corona virus not cooperating with health c 
4395,1.24E+18,1,action has been initiated against famous singer kanika kapoor for her negligent malignant disobedience act which may result in spreading of corona fir has been registered in lucknow this is big lesson for others right decision by govt coronastopkarona 
4396,1.24E+18,0,corona virus can t be spread in hight temperature meanwhile the happiest persion on ea h today 
4397,1.24E+18,0,  corona virus can travel through air corona 1 kunal kamra 0
4398,1.24E+18,0,  indians don t get outraged by this it shows their weakness they tried through danish ca oonist and charl 
4399,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
4400,1.24E+18,0,  hello afraid of corona come to india govt will provide all treatment 
4401,1.24E+18,0,  gm friends no wise yesterday was a bad day for india as ppl testing positive for corona shot up a relative from germany 
4402,1.24E+18,0,  on 29th january when coronavirusindia cases were 1 coronavirusitaly were 0 and on 19th march when covid2019india co 
4403,1.24E+18,0,  as covid 19 pandemic hits india s daily wage earners hard some leave city for their home towns via 
4404,1.24E+18,0,  explosive batsmen who ve seen teams through crises have something to say to us we too will come together to fight covid 
4405,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4406,1.24E+18,0,  thank u ritesh we appreciate ur desire to suppo  effo s to contain corona 
4407,1.24E+18,0,  in world corona virus cases 2 76 104 deaths 11 402 recovered 91 952 in india corona virus cases 249 deaths 5 
4408,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4409,1.24E+18,1,  no hen railways workshops rise to the occasion and created sanitizers and masks on their own to beat the sho age and fi 
4410,1.24E+18,1,  look at itely and understand why next 15 days is more impo ant coronastopkarona waragainstvirus lockdown corona 
4411,1.24E+18,0,do not spread chaos in people by sending false corona related messages don t rely on whatsapp and other social media platforms just believe the news chenal and the post of people with blue tick on twiter instagram listen to their instruction carefully and follow it 
4412,1.24E+18,0,  leading epidemiologist dr ramanan laxminarayan director center for disease dynamics projects if mathematical models appl 
4413,1.24E+18,1,  let us heed these impo ant words of our champion shuttlers indiafightscorona 
4414,1.24E+18,0,  you ve been getting a lot of corona related material on wa twitter and facebook and it surely is a serious shit 
4415,1.24E+18,1,  so modi is running a campaign with panna pramukhs on social media while we have no answers on how kanika k got special handlin 
4416,1.24E+18,1, yes sir i agree he made whole india for one day to fight against corona no other country can imagine that 
4417,1.24E+18,1,  on today s episode of the more you know rapunzel from tangled had been in quarantine for 18 years in a place called coro 
4418,1.24E+18,0, so corona will disappear from the ea h what nonsense is this 
4419,1.24E+18,1,i suppo  janata curfew i will thank brave corona warriors janatacurfew 22marchsunday2020 thankcoronawarriors 5pm 22ndmarch2020 breakthechain covid 19
4420,1.24E+18,0,  in italy during initial days ppl thought only if u get in contact with china returnees u will get corona when govt lo 
4421,1.24E+18,1, don t dive now else it will surely change your life corona virus
4422,1.24E+18,1,  this lady from mohali was tested positive for corona these confirmed cases of corona virus not cooperating with health c 
4423,1.24E+18,0,  being a cancer patient i am scared of covid 19 if you catch corona you may recover but people like us who are immunodefici 
4424,1.24E+18,0,corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people coronastopkarona jantacurfewchallenge waragainstvirus socialdistancing staysafestayhome chinavirus 
4425,1.24E+18,1,  corona is being spread by the rich to the poor the rich will get cured can afford good healthcare and can stay at home an 
4426,1.24E+18,1, pls i request to stop indo nepal bus sewa from new delhi to precautions situation of corona virus 
4427,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4428,1.24E+18,1,  daughter of an ias son of a kolkata officer son of railway official and a famous elite singer all these are very in 
4429,1.24E+18,1,  no hen railways workshops rise to the occasion and created sanitizers and masks on their own to beat the sho age and fi 
4430,1.24E+18,0,in just 200 corona cases v have imbalance supply n price hike as well of basic things like masks so r v ready to deal with any miserable condition with only 70000 hospital beds in the entire country
4431,1.24E+18,0,  on 29th january when coronavirusindia cases were 1 coronavirusitaly were 0 and on 19th march when covid2019india co 
4432,1.24E+18,1,  could you live rest of your life with the shame that you caused corona infection within your family staysafestayhome
4433,1.24E+18,0,  janta curfew lagana hai corona ko bhagana hai janta curfew is an appeal by our pm let s make it a bigger movement than qui 
4434,1.24E+18,1,  daughter of an ias son of a kolkata officer son of railway official and a famous elite singer all these are very in 
4435,1.24E+18,0,  drinkers discipline coronastopkarona coronavirus corona 
4436,1.24E+18,0,  ma am our life is at stake due to routine and year end financial compliances the corona threat is increasing exponenti 
4437,1.24E+18,0,  as a doctor my self and as wife of a doctor who is working with corona virus patients let me assure you that we don t w 
4438,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
4439,1.24E+18,1,  pallavighosh we don t need mantras but better health care facilities more testing labs and greater social disciplin 
4440,1.24E+18,0,go corona corona go rap remix 
4441,1.24E+18,0,  big round of applause for all the government hospitals doctors staffs they are handling corona very professionally 
4442,1.24E+18,0,why saarc should be directed to india only set the priorities 
4443,1.24E+18,0,  90 indians are fool 
4444,1.24E+18,1,  coronavirus latest updates 60 000 quarantine beds set aside as corona cases rise read ca 
4445,1.24E+18,1,  the young actors have something to say its time to be zyada savdhan and do corona ka punchnama indiafightscorona 
4446,1.24E+18,0,  corona has proven that india s biggest problem is not illiteracy it is the stupidity of literate people 
4447,1.24E+18,0,  being a cancer patient i am scared of covid 19 if you catch corona you may recover but people like us who are immunodefici 
4448,1.24E+18,0,  indian government should take this seriously and our citizens should be brought back plz help 
4449,1.24E+18,1,  no hen railways workshops rise to the occasion and created sanitizers and masks on their own to beat the sho age and fi 
4450,1.24E+18,1,  wash your hands at regular intervals this way stay safe from corona virus infection 
4451,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4452,1.24E+18,0,  maulavi s so called scientific argument in suppo  of west bengal government s corona awareness campaign the police rem 
4453,1.24E+18,0,  you ve been getting a lot of corona related material on wa twitter and facebook and it surely is a serious shit 
4454,1.24E+18,1,  muslims are only pushing themselves into a corner by flouting the many advisories amp norms following the coronavirusoutbre 
4455,1.24E+18,0,  update uttarakhand corona march 21 2020 1 129 samples for testing 92 negative 3 positive 2 tourist entry to s 
4456,1.24E+18,1,  they should have never told the general public that corona will mostly effect the ill and elderly coronavirus
4457,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4458,1.24E+18,1,  as a citizen i fully endorse janata curfew appeal of pm modi and will observe the same as parent of a young doctor o 
4459,1.24E+18,1,testing is the key kerala is testing people that is why they know extent of infection they will be able to battle it far better than all hindutva moron led states amp various hues of saffron politics delhi is the other state that is trying its best india is in trouble 
4460,1.24E+18,1,fantastic local covid19 updates from pune mayor factual precise regular intervals this is what we need to squash all rumors and prevent panic and anxiety great job sir 
4461,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4462,1.24E+18,1,wow precautionary measures at peaks i truly appreciate your effo s in battling corona coronavirus covid indiafightscorona 
4463,1.24E+18,0,  i accept our honourable prime minister shri narendra modi s call to observe janta curfew on this sunday from 7 am to 9 pm 
4464,1.24E+18,0,stupidity of bollywood 
4465,1.24E+18,0,  we are 14 girl students and have been bundled in a single room is this what they call quarantine there is only one 
4466,1.24E+18,1,  pallavighosh we don t need mantras but better health care facilities more testing labs and greater social disciplin 
4467,1.24E+18,1,  we would have been delighted if would have come out with post showing representation made 
4468,1.24E+18,0,  i hope yar sidnaaz ne corona ko seriously liya live ane se kuch nai hota mubarak 
4469,1.24E+18,0,  
4470,1.24E+18,0,  kanika kapoor is entirely a reflection of how our bollywood has always behaved why did she take the corona endamic ligh 
4471,1.24E+18,1,some fun during online team meeting yesterday night fun corona song coronavirus online team meeting coronasong jaipur rajasthan 
4472,1.24E+18,0,  friends we owe to ritika we owe it to each indian to keep ourselves in isolation so as not to be carriers it s not just 
4473,1.24E+18,0,  iranian physician shirin rouhani she got corona while treating patients and has passed away treated corona patients 
4474,1.24E+18,1,  watch this video again amp again understand how corona positive chains are formed and how easily one can break the corona 
4475,1.24E+18,1,  it every ones responsibility to be aware of corona she went to pa ies then can t she attend fo 
4476,1.24E+18,0,  today madurai airpo  plane load of corona fidayeens arrived amp refused to co operate for screening procedure daily it is happ 
4477,1.24E+18,0, coronavirus corona india godslove writernilofar nilofarlove alfaz lafzo ki goonj read my thoughts on at 
4478,1.24E+18,1,thousands of ppl like kanikakapur may not be following quarantine guideline then govt is to be held responsible for not enforcing quarantine announcing charging them for homicide if they violate corona coronastopkarona chinaliedandpeopledied
4479,1.24E+18,1, distancing is true love today it s my bi hday today and don t mind my family wishing me on whatsapp from next room as i have gone for self quarantine as precaution after official tour of 5days ended yesterday 
4480,1.24E+18,0,  gm friends no wise yesterday was a bad day for india as ppl testing positive for corona shot up a relative from germany 
4481,1.24E+18,1,  kanika kapoor played a best victim card she just told that she is a single mother and hence she is ge 
4482,1.24E+18,1, bulldozer chala do saheb ab aur sharafat bardast nahi hota democracy aur sexularism is real corona for our nation for 70 years and its time to eleminate it from our system they need chinese style administration which only you ca
4483,1.24E+18,0,  a muslim activist in india claims coronavirusoutbreakindia will not harm muslims as the word corona comes from the quran 
4484,1.24E+18,0,  are and in favour of corona spread dear madam please reply 
4485,1.24E+18,0,  leading epidemiologist dr ramanan laxminarayan director center for disease dynamics projects if mathematical models appl 
4486,1.24E+18,1,  this lady from mohali was tested positive for corona these confirmed cases of corona virus not cooperating with health c 
4487,1.24E+18,0,  how corona virus spreads a must watch video pls share widely to sensitise friends amp family this is the reason why w 
4488,1.24E+18,0, indiafightscorona pm shri narendra modi s appeal to the countrymen to combat the corona menace indiafightscorona 
4489,1.24E+18,0,  leading epidemiologist dr ramanan laxminarayan director center for disease dynamics projects if mathematical models appl 
4490,1.24E+18,1,  chennaimetro metro inspection crossed nandanam glad to see travelers maintain safe distance our nursing students 
4491,1.24E+18,0,  muslimsrejectshaheenbaug why don t you personally sit in the dharna and face corona instead lecturing from 
4492,1.24E+18,0,  a muslim activist in india claims coronavirusoutbreakindia will not harm muslims as the word corona comes from the quran 
4493,1.24E+18,1,  pallavighosh we don t need mantras but better health care facilities more testing labs and greater social disciplin 
4494,1.24E+18,0,  being a cancer patient i am scared of covid 19 if you catch corona you may recover but people like us who are immunodefici 
4495,1.24E+18,0,  corona patients 275796 corona deaths 11397 economy loss 2 trillion all because a man ate a bat chinalied 
4496,1.24E+18,0,  india is rescuing 800 indian students from iran all musl ms pakistan didn t rescue a single student from china from corona vi 
4497,1.24E+18,0,  are and in favour of corona spread dear madam please reply 
4498,1.24E+18,1, bro if we people sta  fighting over linguistic differences only how can we defeat corona then these lil pauses are the biggest barriers u know 
4499,1.24E+18,0,  these stupid people are endangering police as well very sad to see that people can be so selfish 
4500,1.24E+18,1,  kanika kapoor played a best victim card she just told that she is a single mother and hence she is ge 
4501,1.24E+18,1,  as someone said our grandparents were asked to go to war we those of us with economic privilege are only being asked to sit 
4502,1.24E+18,1,  the young actors have something to say its time to be zyada savdhan and do corona ka punchnama indiafightscorona 
4503,1.24E+18,0,but thali and all for those who are working day night for patients for who are in army police media unfo unately you are not from these warriors 
4504,1.24E+18,0,  coronavirusoutbreakindia coronacrisis covid corona coronavirusupdate coronapandemic we need to b updated get read 
4505,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people 
4506,1.24E+18,0,really should we work or stay away from work it s confusing can the pmo and finance ministry come in sync coronavirusindia or gstr3b or belatedincometaxreturns 
4507,1.24E+18,0,  corona virus has proven yet again that human race is not only highly selfish but exceptionally stupid 
4508,1.24E+18,0,many repo s are coming in of corona positive persons mixing with others in large gatherings establishments etc it can lead to one to many transmission of virus which in turn can soon become chain reaction can be very dangerous practice isolation to the extent possible 
4509,1.24E+18,0,  all delhiites will defeat corona together 
4510,1.24E+18,1,  kanika kapoor played a best victim card she just told that she is a single mother and hence she is ge 
4511,1.24E+18,0,  respected sir is it possile to stop spreading corona virus like in this situations 
4512,1.24E+18,0,  now spitting on roads of mumbai nashik amp nagpur wl cost u 1000rs previously it was 200rs corona jo sikha ke jaay 
4513,1.24E+18,0,  all the screenshots videos of what have been saying on coronavirusoutbreakindia and for how long is here 
4514,1.24E+18,1,  i m surprised that no one has named their new born as corona or covid19 or wuhan just because they were born during 
4515,1.24E+18,0,  watch coronavirus is a ploy by amit shah and kejriwal to remove us claims shaheen bagh protestor 
4516,1.24E+18,1, our awareness amp seriousness is the biggest weapon against corona virus please be responsible citizen amp not a literate ignorant moron protect yourself amp your loved ones by social distancing ncovid19 
4517,1.24E+18,0,  it was proven at least six years ago 
4518,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
4519,1.24E+18,0,  corona has proven that bigger problem is not illiteracy it is stupidity of literate people kanikakapoor 
4520,1.24E+18,0,  being a cancer patient i am scared of covid 19 if you catch corona you may recover but people like us who are immunodefici 
4521,1.24E+18,0,  being a cancer patient i am scared of covid 19 if you catch corona you may recover but people like us who are immunodefici 
4522,1.24E+18,1,  should one avoid shaking hands because of the new corona virus yes respiratory viruses can be passed by shaking hands a 
4523,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4524,1.24E+18,1,  speed and precision have been the fo e of these excellent players time for india to act speedily and methodically to co 
4525,1.24E+18,0,  as covid 19 pandemic hits india s daily wage earners hard some leave city for their home towns 
4526,1.24E+18,1,  kanika kapoor sings special song for pm modi at uk s wembley stadium is this why kapoor escaped mandat 
4527,1.24E+18,1,  the young actors have something to say its time to be zyada savdhan and do corona ka punchnama indiafightscorona 
4528,1.24E+18,0,  being a cancer patient i am scared of covid 19 if you catch corona you may recover but people like us who are immunodefici 
4529,1.24E+18,0,hum ni d e corona se hume shaktimaan bachaa lega copyfromsomewhere
4530,1.24E+18,0,  corona virus has proven yet again that human race is not only highly selfish but exceptionally stupid 
4531,1.24E+18,0,  celebrations in the times of corona this is bad could have been avoided sir should have set an example b 
4532,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4533,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
4534,1.24E+18,0,  explosive batsmen who ve seen teams through crises have something to say to us we too will come together to fight covid 
4535,1.24E+18,0,  tweet dated 12th feb 
4536,1.24E+18,0,  mullah from bengal says if you read ku ran corona virus can never touch you that too in front of policemen cc 
4537,1.24E+18,1,this is the right way to deal with corona every young healthy and able person should extend help in a safe and healthy manner 
4538,1.24E+18,0,  protect urself from corona because ur infection can become danger for you and your family also bhuladungawithsid 
4539,1.24E+18,1,corona is a live session to understand how to wait when to wait and why to wait coronavirusinindia quarantine coronastopkarona
4540,1.24E+18,1,  a spokesperson of bjp says sound of bells and conch kills virus a bjp mla says gaumutra cures you from corona virus 
4541,1.24E+18,1,  this lady from mohali was tested positive for corona these confirmed cases of corona virus not cooperating with health c 
4542,1.24E+18,1,  the situation arising due to covid 19 is unprecedented and the need of the hour is to be ale  and vigilant our 
4543,1.24E+18,0,if u have guts go help corona victims beating thalia passing the bucks on govts won t help creating ruckus derails govt effo  to fight corona 
4544,1.24E+18,0,  horrifying video from bhopal the day after pm modi urges self isolation and announces jantacurfew when several cities ar 
4545,1.24E+18,1, it seems that indian muzlims are exceptional and corona won t dare to come near them but their master have closed the holy city mecca 
4546,1.24E+18,1, distancing is true love today it s my bi hday today and don t mind my family wishing me on whatsapp from next room as i have gone for self quarantine as precaution after official tour of 5days ended yesterday to defeat corona 
4547,1.24E+18,0,  how corona virus spreads a must watch video pls share widely to sensitise friends amp family this is the reason why w 
4548,1.24E+18,1,is it 72 for all or 72 for each of them this is not told to them poor guys anyways we keep our cows in better condition 
4549,1.24E+18,1,  this lady from mohali was tested positive for corona these confirmed cases of corona virus not cooperating with health c 
4550,1.24E+18,1, indiafightscorona thanks kp btw you are a quick learner seems from your hindi 
4551,1.24E+18,1, sir aise ladge corona se aisa kitne station par chal raha hoga please take strict action
4552,1.24E+18,0,  indians once they get corona virus 
4553,1.24E+18,1,govt should lock down whole india now for fu her days it would not be fine at all when cases will cross thousands and then lock down the country think corona
4554,1.24E+18,0,  indian government created corona help desk whatsapp chat save this number 9013151515 and send hai message to this n 
4555,1.24E+18,1,  i m surprised that no one has named their new born as corona or covid19 or wuhan just because they were born during 
4556,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
4557,1.24E+18,0,  indians will die like flies of the pandemic comes here 
4558,1.24E+18,0,  warning stark footage footage from a hospital in bergamo italy s worst hit city shows doctors and nurses overwhelmed by 
4559,1.24E+18,1,  a spokesperson of bjp says sound of bells and conch kills virus a bjp mla says gaumutra cures you f 
4560,1.24E+18,0,  it was proven at least six years ago 
4561,1.24E+18,1,  all the journalists who were gushing over yesterday any wise words or i 
4562,1.24E+18,0, modi ji bankers are at high risk you must release orders to close all banks especially psu as the poor gentry of country and the middle class can t afford to operate accounts in private sectors even in cash corona can survive for 36 hours 
4563,1.24E+18,1,  daughter of an ias son of a kolkata officer son of railway official and a famous elite singer all these are very in 
4564,1.24E+18,0,  ameer national president jamaat e islami hind syed sadatullah hussaini s message on covid 19 or novel corona virus date 
4565,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4566,1.24E+18,0, corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4567,1.24E+18,0,  corona patients 275796 corona deaths 11397 economy loss 2 trillion all because a man ate a bat chinalied 
4568,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4569,1.24E+18,0, don t travel anywhere learn from home through online course 50 offer for all courses whatsapp 9025 500 600 workfromhome learnfromhome covid19 covidindia corona 
4570,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
4571,1.24E+18,0, actually they are spreading corona to rural areas 
4572,1.24E+18,1,  let us heed these impo ant words of our champion shuttlers indiafightscorona 
4573,1.24E+18,0,dr kavitha from explains the causes symptoms of corona virus watch call 044 4000 0009 7299911107 indiafightscorona covid19 stayhomestaysafe safety awareness bloomhealthcare caring
4574,1.24E+18,0,  thank u ritesh we appreciate ur desire to suppo  effo s to contain corona 
4575,1.24E+18,1,  as a citizen i fully endorse janata curfew appeal of pm modi and will observe the same as parent of a young doctor o 
4576,1.24E+18,0,  a muslim activist in india claims coronavirusoutbreakindia will not harm muslims as the word corona comes from the quran 
4577,1.24E+18,1, indians will die like flies if pandemic comes here atleast now spit out your sense of privelege and entitlement amp follow all measures to save yourself and others be responsible not stupid 
4578,1.24E+18,0,deep down my hea  i always murmur mantra given by mr athavale go corona go 
4579,1.24E+18,1,  this lady from mohali was tested positive for corona these confirmed cases of corona virus not cooperating with health c 
4580,1.24E+18,0,shaheen bagh is one of d biggest failures of this govt causing inconvenience to public by blocking roads hate speeches that led to riots nd now ve case of corona nd yet govt us incapable of doing anything sorry to say but it s your failure 
4581,1.24E+18,0,  i m laughing and crying just saw an interview with a tawainese doctor that when asked why taiwan responded well to coro 
4582,1.24E+18,1,  corona is being spread by the rich to the poor the rich will get cured can afford good healthcare and can stay at home an 
4583,1.24E+18,0,  rws are criticizing on this as well as bjp leaders going around with crowd a threat to every indian while we fight co 
4584,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
4585,1.24E+18,1,  pallavighosh we don t need mantras but better health care facilities more testing labs and greater social disciplin 
4586,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4587,1.24E+18,0,  yesterday i questioned wisdom of parliament continuing while everything else was shutting down and trolls pounced sad to have 
4588,1.24E+18,0,  corona patients 275796 corona deaths 11397 economy loss 2 trillion all because a man ate a bat chinalied 
4589,1.24E+18,0,  gm friends no wise yesterday was a bad day for india as ppl testing positive for corona shot up a relative from germany 
4590,1.24E+18,1,  this lady from mohali was tested positive for corona these confirmed cases of corona virus not cooperating with health c 
4591,1.24E+18,0,  warning stark footage footage from a hospital in bergamo italy s worst hit city shows doctors and nurses overwhelmed by 
4592,1.24E+18,1,  you may cure the corona but you won t be able to cure ever the virus mentality of abdul trust issue aaaakkk thhh 
4593,1.24E+18,0,  please   international survey on corona virus please help us understand how citizens prepare cope w coronavirus we are 
4594,1.24E+18,0,  everyone look at the growth of corona cases in italy please be cautious and take care of yourself will inturn savi 
4595,1.24E+18,0,  being a cancer patient i am scared of covid 19 if you catch corona you may recover but people like us who are immunodefici 
4596,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4597,1.24E+18,0,  covid19 what about some survival hacks in the time of corona if you have implemented similar out of the box break the 
4598,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4599,1.24E+18,0,get a life stop linking someting with anything that comes on the way kanikakacoronacrime is her choice 
4600,1.24E+18,0,  breaking largest increase yet in corona virus cases in italy 5 986 new infections and 627 dead today 47 021 infec 
4601,1.24E+18,0,  i know 200 doctors who are working and not spreading wo hless propaganda messages to the lay public on twitter boasting abo 
4602,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
4603,1.24E+18,0, tab to fir use jail me hona chahiye ab tak she is also terrorist 
4604,1.24E+18,1,illustrator gives free drawing lessons to inspire kids stuck at home gt as we sit indoors a ists come to our rescue in more ways than streaming parenting corona wfh
4605,1.24E+18,0,  thank u ritesh we appreciate ur desire to suppo  effo s to contain corona 
4606,1.24E+18,0,  the government of india has created whatsapp chatbot on corona it is called mygov corona helpdesk just save on wha 
4607,1.24E+18,0,  1 statue of unity 6 million covid2019 tests think about that while you bang your ba an on sunday 
4608,1.24E+18,0,  corona originated in wuhan nov 17th announced on 31 dec in this period 5 million chinese traveled globally impacting na 
4609,1.24E+18,1, distancing is true love today it s my bi hday today and don t mind my family wishing me on whatsapp from next room as i have gone for self quarantine as precaution after official tour of 5days ended yesterday to defeat corona
4610,1.24E+18,0,  a muslim activist in india claims coronavirusoutbreakindia will not harm muslims as the word corona comes from the quran 
4611,1.24E+18,0,  leading epidemiologist dr ramanan laxminarayan director center for disease dynamics projects if mathematical models appl 
4612,1.24E+18,1,  the young actors have something to say its time to be zyada savdhan and do corona ka punchnama indiafightscorona 
4613,1.24E+18,0,  athletes and achievers from various spo s are raising awareness about the nation s battle against coronavirus let us ta 
4614,1.24E+18,1,curfew of the people by the people for the people to fight covid19 as a responsible citizen come forward amp respond to pm narendramodi s call for janta curfew by taking the isuppo jantacurfew pledge mspgkgroup indiafightscorona corona jantacu ew 
4615,1.24E+18,0,  gm friends no wise yesterday was a bad day for india as ppl testing positive for corona shot up a relative from germany 
4616,1.24E+18,0, sir have you seen vidoe of working in tech mahindra during this corona lock down hope u will help 
4617,1.24E+18,0, we have to go beyond ovations and sashtang namaskars lady corona is also teaching us that 
4618,1.24E+18,0,  warning stark footage footage from a hospital in bergamo italy s worst hit city shows doctors and nurses overwhelmed by 
4619,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma liberals are ma 
4620,1.24E+18,1,  daughter of an ias son of a kolkata officer son of railway official and a famous elite singer all these are very in 
4621,1.24E+18,0,me when corona is not going even after saying go corona go coronavirus coronavirusindia 
4622,1.24E+18,1,  no hen railways workshops rise to the occasion and created sanitizers and masks on their own to beat the sho age and fi 
4623,1.24E+18,0,  i pledge that i ll strictly follow janta curfew this sunday frm 7am to 9pm so that we strengthen india s fight against the coro 
4624,1.24E+18,1,  police in basavanagudi bengaluru on a unique initiative teaching public how to wash hands how to sneeze how to protect p 
4625,1.24E+18,0,  being a cancer patient i am scared of covid 19 if you catch corona you may recover but people like us who are immunodefici 
4626,1.24E+18,1,  no hen railways workshops rise to the occasion and created sanitizers and masks on their own to beat the sho age and fi 
4627,1.24E+18,1,good morning friends goodbye corona hi hi corona go to china again n again 
4628,1.24E+18,1,  hello yaaro pls stay home be safe be with your family let s get rid of the corona soon take extra care of yourself aja 
4629,1.24E+18,1,  the young actors have something to say its time to be zyada savdhan and do corona ka punchnama indiafightscorona 
4630,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4631,1.24E+18,0,  corona virus has proven yet again that human race is not only highly selfish but exceptionally stupid 
4632,1.24E+18,0,  warning stark footage footage from a hospital in bergamo italy s worst hit city shows doctors and nurses overwhelmed by 
4633,1.24E+18,1,  daughter of an ias son of a kolkata officer son of railway official and a famous elite singer all these are very in 
4634,1.24E+18,0, mr please use you common sense atleast or if you don t have shut your mouth idiots your social status will not save you from corona and don t make a mockery out of such an intense issue
4635,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4636,1.24E+18,0, transmission of corona virus happens at toll booths while exchanging money and receipts we can definitely avoid reduce transmission of virus if toll booths are closed for a few days 
4637,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
4638,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4639,1.24E+18,0,  gm friends no wise yesterday was a bad day for india as ppl testing positive for corona shot up a relative from germany 
4640,1.24E+18,0, it must but it won t and if govt forces the whole world of liberals will ignore the corona pandemic and shout against the govt about how muslims are forced in india our liberals will make primetime shows and imrankhan will skip all 
4641,1.24E+18,1,  bollywood singer kanika kapoor tests positive for covid 19 brings political class under corona scare read 
4642,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
4643,1.24E+18,0,break the chain amp beat the corona 
4644,1.24E+18,0,  corona virus has proven yet again that human race is not only highly selfish but exceptionally stupid 
4645,1.24E+18,0, as of now there are only 3 places in up where testing for corona is being done do you think it s enough 
4646,1.24E+18,1,  police in basavanagudi bengaluru on a unique initiative teaching public how to wash hands how to sneeze how to protect p 
4647,1.24E+18,1, caronaviruspakistan muslims are at greater risk due to foolishness sab allah ki den hai 
4648,1.24E+18,1,  this lady from mohali was tested positive for corona these confirmed cases of corona virus not cooperating with health c 
4649,1.24E+18,0,  corona patients 275796 corona deaths 11397 economy loss 2 trillion all because a man ate a bat chinalied 
4650,1.24E+18,1,  thread it s a beautiful saturday on this corona plagued planet we re all going to die but it s still a good time to ran 
4651,1.24E+18,1,  wow this lady is a true believer sanghis atleast need gaumutra to cure for her nothing is required nothing to fear a 
4652,1.24E+18,1,  i love you i care for you i value our friendship i value our relationship you are always welcome in my home for some days 
4653,1.24E+18,0,  being a cancer patient i am scared of covid 19 if you catch corona you may recover but people like us who are immunodefici 
4654,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
